RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269953 Points)
Time (s)	Current (mAh)
30852770	40.38
30853070	40.38
30853370	40.38
30853670	40.38
30853970	40.38
30854270	40.38
30854570	40.38
30854870	40.38
30855170	40.38
30855470	40.38
30855770	40.38
30856070	40.38
30856370	40.38
30856670	40.38
30856970	40.38
30857270	40.38
30857570	40.38
30857870	40.38
30858170	40.38
30858470	40.38
30858770	40.38
30859070	40.38
30859370	40.38
30859670	40.38
30859970	40.38
30860270	40.38
30860570	40.38
30860870	40.38
30861170	40.38
30861470	40.38
30861770	21.32
30862051	10.08
30862052	-40.38
30862351	-40.38
30862651	-40.38
30862951	-40.38
30863251	-40.38
30863706	-40.38
30863851	-40.38
30864151	-40.38
30864451	-40.38
30864751	-40.38
30865051	-40.38
30865351	-40.38
30865651	-40.38
30865951	-40.38
30866251	-40.38
30866551	-40.38
30866851	-40.38
30867151	-40.38
30867451	-40.38
30867751	-40.38
30868051	-40.38
30868351	-40.38
30868651	-40.38
30868951	-40.38
30869251	-40.38
30869551	-40.38
30869851	-40.38
30870151	-40.38
30870451	-40.38
30870751	-40.38
30871051	-40.38
30871351	-40.38
30871651	-40.38
30871951	-40.38
30872251	-40.38
30872551	-40.38
30872851	-40.38
30873151	-40.38
30873451	-40.38
30873751	-40.38
30874051	-40.38
30874351	-40.38
30874651	-40.38
30874951	-40.38
30875251	-40.38
30875551	-40.38
30875851	-40.38
30876151	-40.38
30876451	-40.38
30876751	-40.38
30877051	-40.38
30877351	-40.38
30877651	-40.38
30877953	-40.38
30878178	-40.38
30878253	-40.38
30878431	-40.38
30878553	-40.38
30878683	-40.38
30878791	-40.38
30878851	-40.38
30878903	-40.38
30878904	40.38
30878949	40.38
30879018	40.38
30879109	40.38
30879204	40.38
30879342	40.38
30879504	40.38
30879712	40.38
30879804	40.38
30880089	40.38
30880104	40.38
30880404	40.38
30880704	40.38
30881004	40.38
30881304	40.38
30881604	40.38
30881904	40.38
30882204	40.38
30882504	40.38
30882804	40.38
30883104	40.38
30883404	40.38
30883704	40.38
30884004	40.38
30884304	40.38
30884604	40.38
30884904	40.38
30885204	40.38
30885504	40.38
30885804	40.38
30886104	40.38
30886404	40.38
30886704	40.38
30887004	40.38
30887304	40.38
30887604	40.38
30887904	40.38
30888204	40.38
30888504	40.38
30888804	40.38
30889104	40.38
30889404	40.38
30889704	40.38
30890004	40.38
30890304	40.38
30890604	40.38
30890904	40.38
30891204	40.38
30891504	40.38
30891804	40.38
30892104	40.38
30892404	40.38
30892704	40.38
30893004	40.38
30893304	40.38
30893604	40.38
30893904	40.38
30894204	40.38
30894504	40.38
30894804	40.38
30895104	40.38
30895404	40.38
30895704	21.24
30895984	10.08
30895985	-40.38
30896284	-40.38
30896584	-40.38
30896884	-40.38
30897184	-40.38
30897484	-40.38
30897784	-40.38
30898084	-40.38
30898384	-40.38
30898684	-40.38
30898984	-40.38
30899284	-40.38
30899584	-40.38
30899884	-40.38
30900184	-40.38
30900484	-40.38
30900784	-40.38
30901084	-40.38
30901384	-40.38
30901684	-40.38
30901984	-40.38
30902284	-40.38
30902584	-40.38
30902884	-40.38
30903184	-40.38
30903484	-40.38
30903784	-40.38
30904084	-40.38
30904384	-40.38
30904684	-40.38
30904984	-40.38
30905284	-40.38
30905584	-40.38
30905884	-40.38
30906184	-40.38
30906484	-40.38
30906788	-40.38
30907088	-40.38
30907388	-40.38
30907688	-40.38
30907988	-40.38
30908288	-40.38
30908588	-40.38
30908888	-40.38
30909188	-40.38
30909488	-40.38
30909788	-40.38
30910088	-40.38
30910388	-40.38
30910688	-40.38
30910988	-40.38
30911288	-40.38
30911588	-40.38
30911886	-40.38
30911888	-40.38
30912119	-40.38
30912188	-40.38
30912368	-40.38
30912488	-40.38
30912617	-40.38
30912726	-40.38
30912788	-40.38
30912835	-40.38
30912836	40.38
30912880	40.38
30912949	40.38
30913040	40.38
30913135	40.38
30913273	40.38
30913435	40.38
30913644	40.38
30913735	40.38
30914020	40.38
30914035	40.38
30914335	40.38
30914635	40.38
30914935	40.38
30915235	40.38
30915535	40.38
30915835	40.38
30916135	40.38
30916435	40.38
30916735	40.38
30917035	40.38
30917335	40.38
30917635	40.38
30917935	40.38
30918235	40.38
30918535	40.38
30918835	40.38
30919135	40.38
30919435	40.38
30919735	40.38
30920035	40.38
30920335	40.38
30920635	40.38
30920935	40.38
30921235	40.38
30921535	40.38
30921835	40.38
30922135	40.38
30922435	40.38
30922735	40.38
30923035	40.38
30923335	40.38
30923635	40.38
30923935	40.38
30924235	40.38
30924535	40.38
30924835	40.38
30925135	40.38
30925435	40.38
30925735	40.38
30926035	40.38
30926335	40.38
30926635	40.38
30926935	40.38
30927235	40.38
30927535	40.38
30927835	40.38
30928135	40.38
30928435	40.38
30928735	40.38
30929035	40.38
30929335	40.38
30929635	20.99
30929911	10.08
30929913	-40.38
30930211	-40.38
30930511	-40.38
30930811	-40.38
30931111	-40.38
30931411	-40.38
30931711	-40.38
30932011	-40.38
30932311	-40.38
30932611	-40.38
30932911	-40.38
30933211	-40.38
30933511	-40.38
30933811	-40.38
30934111	-40.38
30934411	-40.38
30934711	-40.38
30935011	-40.38
30935311	-40.38
30935611	-40.38
30935911	-40.38
30936211	-40.38
30936511	-40.38
30936811	-40.38
30937111	-40.38
30937411	-40.38
30937711	-40.38
30938011	-40.38
30938311	-40.38
30938611	-40.38
30938911	-40.38
30939211	-40.38
30939511	-40.38
30939811	-40.38
30940115	-40.38
30940415	-40.38
30940715	-40.38
30941015	-40.38
30941315	-40.38
30941615	-40.38
30941915	-40.38
30942215	-40.38
30942515	-40.38
30942815	-40.38
30943115	-40.38
30943415	-40.38
30943715	-40.38
30944015	-40.38
30944315	-40.38
30944615	-40.38
30944915	-40.38
30945215	-40.38
30945515	-40.38
30945812	-40.38
30945815	-40.38
30946044	-40.38
30946115	-40.38
30946294	-40.38
30946415	-40.38
30946544	-40.38
30946653	-40.38
30946715	-40.38
30946763	-40.38
30946764	40.38
30946809	40.38
30946878	40.38
30946970	40.38
30947063	40.38
30947203	40.38
30947363	40.38
30947572	40.38
30947663	40.38
30947950	40.38
30947963	40.38
30948263	40.38
30948563	40.38
30948863	40.38
30949163	40.38
30949463	40.38
30949763	40.38
30950063	40.38
30950363	40.38
30950663	40.38
30950963	40.38
30951263	40.38
30951563	40.38
30951863	40.38
30952163	40.38
30952463	40.38
30952763	40.38
30953063	40.38
30953363	40.38
30953663	40.38
30953963	40.38
30954263	40.38
30954563	40.38
30954863	40.38
30955163	40.38
30955463	40.38
30955763	40.38
30956063	40.38
30956363	40.38
30956663	40.38
30956963	40.38
30957263	40.38
30957563	40.38
30957863	40.38
30958163	40.38
30958463	40.38
30958763	40.38
30959063	40.38
30959363	40.38
30959663	40.38
30959963	40.38
30960263	40.38
30960563	40.38
30960863	40.38
30961163	40.38
30961463	40.38
30961763	40.38
30962063	40.38
30962363	40.38
30962663	40.38
30962967	40.38
30963267	40.38
30963567	20.83
30963843	10.01
30963844	-40.38
30964143	-40.38
30964443	-40.38
30964743	-40.38
30965043	-40.38
30965343	-40.38
30965643	-40.38
30965943	-40.38
30966243	-40.38
30966543	-40.38
30966843	-40.38
30967143	-40.38
30967443	-40.38
30967743	-40.38
30968043	-40.38
30968343	-40.38
30968643	-40.38
30968943	-40.38
30969243	-40.38
30969543	-40.38
30969843	-40.38
30970143	-40.38
30970443	-40.38
30970743	-40.38
30971043	-40.38
30971343	-40.38
30971643	-40.38
30971943	-40.38
30972243	-40.38
30972543	-40.38
30972843	-40.38
30973143	-40.38
30973443	-40.38
30973743	-40.38
30974043	-40.38
30974343	-40.38
30974643	-40.38
30974943	-40.38
30975243	-40.38
30975543	-40.38
30975843	-40.38
30976143	-40.38
30976443	-40.38
30976743	-40.38
30977043	-40.38
30977343	-40.38
30977643	-40.38
30977943	-40.38
30978243	-40.38
30978543	-40.38
30978843	-40.38
30979143	-40.38
30979443	-40.38
30979741	-40.38
30979743	-40.38
30979973	-40.38
30980043	-40.38
30980222	-40.38
30980343	-40.38
30980472	-40.38
30980582	-40.38
30980643	-40.38
30980690	-40.38
30980691	40.38
30980736	40.38
30980805	40.38
30980897	40.38
30980990	40.38
30981126	40.38
30981290	40.38
30981498	40.38
30981590	40.38
30981877	40.38
30981890	40.38
30982190	40.38
30982490	40.38
30982790	40.38
30983090	40.38
30983390	40.38
30983690	40.38
30983990	40.38
30984290	40.38
30984590	40.38
30984890	40.38
30985190	40.38
30985490	40.38
30985790	40.38
30986090	40.38
30986390	40.38
30986690	40.38
30986990	40.38
30987290	40.38
30987590	40.38
30987890	40.38
30988190	40.38
30988490	40.38
30988790	40.38
30989090	40.38
30989390	40.38
30989690	40.38
30989990	40.38
30990290	40.38
30990590	40.38
30990890	40.38
30991190	40.38
30991490	40.38
30991790	40.38
30992090	40.38
30992390	40.38
30992690	40.38
30992990	40.38
30993290	40.38
30993590	40.38
30993890	40.38
30994190	40.38
30994490	40.38
30994790	40.38
30995090	40.38
30995390	40.38
30995690	40.38
30995990	40.38
30996290	40.38
30996590	40.38
30996890	40.38
30997190	40.38
30997490	20.85
30997766	10.08
30997767	-40.38
30998066	-40.38
30998366	-40.38
30998666	-40.38
30998966	-40.38
30999266	-40.38
30999566	-40.38
30999866	-40.38
31000166	-40.38
31000466	-40.38
31000766	-40.38
31001066	-40.38
31001366	-40.38
31001666	-40.38
31001966	-40.38
31002266	-40.38
31002566	-40.38
31002866	-40.38
31003166	-40.38
31003466	-40.38
31003766	-40.38
31004066	-40.38
31004366	-40.38
31004666	-40.38
31004966	-40.38
31005266	-40.38
31005566	-40.38
31005866	-40.38
31006166	-40.38
31006466	-40.38
31006766	-40.38
31007066	-40.38
31007366	-40.38
31007666	-40.38
31007966	-40.38
31008266	-40.38
31008566	-40.38
31008866	-40.38
31009166	-40.38
31009466	-40.38
31009766	-40.38
31010066	-40.38
31010366	-40.38
31010666	-40.38
31010966	-40.38
31011266	-40.38
31011566	-40.38
31011866	-40.38
31012166	-40.38
31012466	-40.38
31012766	-40.38
31013066	-40.38
31013366	-40.38
31013664	-40.38
31013666	-40.38
31013895	-40.38
31013966	-40.38
31014145	-40.38
31014266	-40.38
31014396	-40.38
31014506	-40.38
31014566	-40.38
31014613	-40.38
31014614	40.38
31014659	40.38
31014727	40.38
31014820	40.38
31014913	40.38
31015051	40.38
31015213	40.38
31015421	40.38
31015513	40.38
31015799	40.38
31015813	40.38
31016113	40.38
31016413	40.38
31016713	40.38
31017013	40.38
31017313	40.38
31017613	40.38
31017913	40.38
31018213	40.38
31018513	40.38
31018813	40.38
31019113	40.38
31019413	40.38
31019713	40.38
31020013	40.38
31020313	40.38
31020613	40.38
31020913	40.38
31021213	40.38
31021513	40.38
31021813	40.38
31022113	40.38
31022413	40.38
31022713	40.38
31023013	40.38
31023313	40.38
31023613	40.38
31023913	40.38
31024213	40.38
31024513	40.38
31024813	40.38
31025113	40.38
31025413	40.38
31025713	40.38
31026013	40.38
31026313	40.38
31026613	40.38
31026913	40.38
31027213	40.38
31027513	40.38
31027813	40.38
31028113	40.38
31028413	40.38
31028713	40.38
31029013	40.38
31029313	40.38
31029613	40.38
31029913	40.38
31030213	40.38
31030513	40.38
31030813	40.38
31031113	40.38
31031413	20.67
31031691	9.98
31031692	-40.38
31031991	-40.38
31032291	-40.38
31032591	-40.38
31032891	-40.38
31033191	-40.38
31033491	-40.38
31033791	-40.38
31034091	-40.38
31034391	-40.38
31034691	-40.38
31034991	-40.38
31035291	-40.38
31035591	-40.38
31035891	-40.38
31036191	-40.38
31036491	-40.38
31036791	-40.38
31037091	-40.38
31037391	-40.38
31037691	-40.38
31037991	-40.38
31038291	-40.38
31038591	-40.38
31038891	-40.38
31039191	-40.38
31039491	-40.38
31039791	-40.38
31040091	-40.38
31040391	-40.38
31040691	-40.38
31040991	-40.38
31041291	-40.38
31041591	-40.38
31041891	-40.38
31042191	-40.38
31042491	-40.38
31042791	-40.38
31043091	-40.38
31043391	-40.38
31043691	-40.38
31043991	-40.38
31044291	-40.38
31044591	-40.38
31044891	-40.38
31045191	-40.38
31045491	-40.38
31045791	-40.38
31046091	-40.38
31046391	-40.38
31046691	-40.38
31046991	-40.38
31047291	-40.38
31047589	-40.38
31047591	-40.38
31047819	-40.38
31047891	-40.38
31048068	-40.38
31048191	-40.38
31048320	-40.38
31048428	-40.38
31048491	-40.38
31048535	-40.38
31048536	20.18
31048617	20.18
31048750	20.18
31048835	20.18
31049033	20.18
31049135	20.18
31049412	20.18
31049435	20.18
31049735	20.18
31050035	20.18
31050335	20.18
31050635	20.18
31050935	20.18
31051235	20.18
31051535	20.18
31051835	20.18
31052135	20.18
31052435	20.18
31052735	20.18
31053035	20.18
31053335	20.18
31053635	20.18
31053935	20.18
31054235	20.18
31054535	20.18
31054835	20.18
31055135	20.18
31055435	20.18
31055735	20.18
31056035	20.18
31056335	20.18
31056635	20.18
31056935	20.18
31057235	20.18
31057535	20.18
31057835	20.18
31058135	20.18
31058435	20.18
31058735	20.18
31059035	20.18
31059335	20.18
31059635	20.18
31059935	20.18
31060235	20.18
31060535	20.18
31060835	20.18
31061135	20.18
31061435	20.18
31061735	20.18
31062035	20.18
31062335	20.18
31062635	20.18
31062935	20.18
31063235	20.18
31063535	20.18
31063835	20.18
31064135	20.18
31064435	20.18
31064735	20.18
31065035	20.18
31065335	20.18
31065635	20.18
31065935	20.18
31066235	20.18
31066535	20.18
31066835	20.18
31067135	20.18
31067435	20.18
31067735	20.18
31068035	20.18
31068335	20.18
31068635	20.18
31068935	20.18
31069235	20.18
31069535	20.18
31069842	20.18
31070142	20.18
31070442	20.18
31070742	20.18
31071042	20.18
31071342	20.18
31071642	20.18
31071942	20.18
31072242	20.18
31072542	20.18
31072842	20.18
31073142	20.18
31073442	20.18
31073742	20.18
31074042	20.18
31074342	20.18
31074642	20.18
31074942	20.18
31075242	20.18
31075543	20.18
31075842	20.18
31076142	20.18
31076442	20.18
31076742	20.18
31077042	20.18
31077342	20.18
31077642	20.18
31077942	20.18
31078242	20.18
31078542	20.18
31078842	20.18
31079142	20.18
31079442	20.18
31079742	20.18
31080042	20.18
31080342	20.18
31080642	20.18
31080942	20.18
31081242	20.18
31081542	20.18
31081842	20.18
31082142	20.18
31082363	10.08
31082364	-20.18
31082663	-20.18
31082963	-20.18
31083263	-20.18
31083563	-20.18
31083863	-20.18
31084163	-20.18
31084463	-20.18
31084763	-20.18
31085063	-20.18
31085363	-20.18
31085663	-20.18
31085963	-20.18
31086263	-20.18
31086563	-20.18
31086863	-20.18
31087163	-20.18
31087702	-20.18
31087763	-20.18
31088063	-20.18
31088363	-20.18
31088663	-20.18
31088963	-20.18
31089263	-20.18
31089563	-20.18
31089863	-20.18
31090163	-20.18
31090463	-20.18
31090763	-20.18
31091063	-20.18
31091363	-20.18
31091663	-20.18
31091963	-20.18
31092263	-20.18
31092563	-20.18
31092863	-20.18
31093163	-20.18
31093463	-20.18
31093763	-20.18
31094063	-20.18
31094363	-20.18
31094663	-20.18
31094963	-20.18
31095263	-20.18
31095563	-20.18
31095863	-20.18
31096163	-20.18
31096463	-20.18
31096763	-20.18
31097063	-20.18
31097363	-20.18
31097663	-20.18
31097963	-20.18
31098263	-20.18
31098563	-20.18
31098863	-20.18
31099163	-20.18
31099463	-20.18
31099763	-20.18
31100063	-20.18
31100363	-20.18
31100663	-20.18
31100963	-20.18
31101263	-20.18
31101563	-20.18
31101863	-20.18
31102163	-20.18
31102463	-20.18
31102763	-20.18
31103063	-20.18
31103363	-20.18
31103663	-20.18
31103963	-20.18
31104263	-20.18
31104563	-20.18
31104863	-20.18
31105163	-20.18
31105463	-20.18
31105763	-20.18
31106063	-20.18
31106363	-20.18
31106663	-20.18
31106963	-20.18
31107263	-20.18
31107563	-20.18
31107863	-20.18
31108163	-20.18
31108463	-20.18
31108763	-20.18
31109063	-20.18
31109363	-20.18
31109663	-20.18
31109963	-20.18
31110263	-20.18
31110563	-20.18
31110863	-20.18
31111163	-20.18
31111463	-20.18
31111763	-20.18
31112063	-20.18
31112363	-20.18
31112663	-20.18
31112963	-20.18
31113263	-20.18
31113563	-20.18
31113863	-20.18
31114163	-20.18
31114463	-20.18
31114763	-20.18
31115063	-20.18
31115363	-20.18
31115663	-20.18
31115923	-20.18
31115963	-20.18
31116177	-20.18
31116263	-20.18
31116344	-20.18
31116345	20.18
31116437	20.18
31116577	20.18
31116644	20.18
31116841	20.18
31116944	20.18
31117217	20.18
31117244	20.18
31117544	20.18
31117844	20.18
31118144	20.18
31118444	20.18
31118744	20.18
31119044	20.18
31119344	20.18
31119644	20.18
31119944	20.18
31120244	20.18
31120544	20.18
31120844	20.18
31121144	20.18
31121444	20.18
31121744	20.18
31122044	20.18
31122344	20.18
31122644	20.18
31122944	20.18
31123244	20.18
31123544	20.18
31123844	20.18
31124144	20.18
31124444	20.18
31124744	20.18
31125044	20.18
31125344	20.18
31125644	20.18
31125944	20.18
31126244	20.18
31126544	20.18
31126844	20.18
31127144	20.18
31127444	20.18
31127744	20.18
31128044	20.18
31128344	20.18
31128644	20.18
31128944	20.18
31129244	20.18
31129544	20.18
31129844	20.18
31130144	20.18
31130444	20.18
31130744	20.18
31131044	20.18
31131344	20.18
31131644	20.18
31131944	20.18
31132244	20.18
31132544	20.18
31132844	20.18
31133144	20.18
31133444	20.18
31133744	20.18
31134044	20.18
31134344	20.18
31134644	20.18
31134944	20.18
31135244	20.18
31135544	20.18
31135844	20.18
31136144	20.18
31136444	20.18
31136744	20.18
31137044	20.18
31137344	20.18
31137644	20.18
31137944	20.18
31138244	20.18
31138544	20.18
31138844	20.18
31139144	20.18
31139444	20.18
31139744	20.18
31140044	20.18
31140344	20.18
31140644	20.18
31140944	20.18
31141244	20.18
31141544	20.18
31141844	20.18
31142144	20.18
31142444	20.18
31142744	20.18
31143044	20.18
31143344	20.18
31143644	20.18
31143944	20.18
31144244	20.18
31144544	20.18
31144844	20.18
31145144	20.18
31145444	20.18
31145744	20.18
31146044	20.18
31146344	20.18
31146644	20.18
31146944	20.18
31147244	20.18
31147544	20.18
31147844	20.18
31148144	20.18
31148444	20.18
31148744	20.18
31149044	20.18
31149344	20.18
31149644	20.18
31149944	20.18
31150244	15.32
31150372	10.06
31150672	-20.18
31150672	-20.18
31150972	-20.18
31151272	-20.18
31151572	-20.18
31151872	-20.18
31152172	-20.18
31152472	-20.18
31152776	-20.18
31153076	-20.18
31153376	-20.18
31153676	-20.18
31153976	-20.18
31154276	-20.18
31154576	-20.18
31154876	-20.18
31155176	-20.18
31155476	-20.18
31155776	-20.18
31156076	-20.18
31156376	-20.18
31156676	-20.18
31156976	-20.18
31157276	-20.18
31157576	-20.18
31157876	-20.18
31158176	-20.18
31158476	-20.18
31158776	-20.18
31159076	-20.18
31159376	-20.18
31159676	-20.18
31159976	-20.18
31160276	-20.18
31160576	-20.18
31160876	-20.18
31161176	-20.18
31161476	-20.18
31161776	-20.18
31162076	-20.18
31162376	-20.18
31162676	-20.18
31162976	-20.18
31163276	-20.18
31163576	-20.18
31163876	-20.18
31164176	-20.18
31164476	-20.18
31164776	-20.18
31165076	-20.18
31165376	-20.18
31165676	-20.18
31165976	-20.18
31166276	-20.18
31166576	-20.18
31166876	-20.18
31167176	-20.18
31167476	-20.18
31167776	-20.18
31168076	-20.18
31168376	-20.18
31168676	-20.18
31168976	-20.18
31169276	-20.18
31169576	-20.18
31169876	-20.18
31170176	-20.18
31170476	-20.18
31170776	-20.18
31171076	-20.18
31171376	-20.18
31171676	-20.18
31171976	-20.18
31172276	-20.18
31172576	-20.18
31172876	-20.18
31173176	-20.18
31173476	-20.18
31173776	-20.18
31174076	-20.18
31174376	-20.18
31174676	-20.18
31174976	-20.18
31175276	-20.18
31175576	-20.18
31175876	-20.18
31176176	-20.18
31176476	-20.18
31176776	-20.18
31177076	-20.18
31177376	-20.18
31177676	-20.18
31177976	-20.18
31178276	-20.18
31178579	-20.18
31178879	-20.18
31179179	-20.18
31179479	-20.18
31179779	-20.18
31180079	-20.18
31180379	-20.18
31180679	-20.18
31180979	-20.18
31181279	-20.18
31181579	-20.18
31181879	-20.18
31182179	-20.18
31182479	-20.18
31182779	-20.18
31183079	-20.18
31183379	-20.18
31183679	-20.18
31183937	-20.18
31183982	-20.18
31184193	-20.18
31184282	-20.18
31184345	-20.18
31184346	20.18
31184439	20.18
31184580	20.18
31184645	20.18
31184844	20.18
31184945	20.18
31185219	20.18
31185245	20.18
31185545	20.18
31185845	20.18
31186145	20.18
31186445	20.18
31186745	20.18
31187045	20.18
31187345	20.18
31187645	20.18
31187945	20.18
31188245	20.18
31188545	20.18
31188845	20.18
31189145	20.18
31189445	20.18
31189745	20.18
31190045	20.18
31190345	20.18
31190645	20.18
31190945	20.18
31191245	20.18
31191545	20.18
31191845	20.18
31192145	20.18
31192445	20.18
31192745	20.18
31193045	20.18
31193345	20.18
31193645	20.18
31193945	20.18
31194245	20.18
31194545	20.18
31194845	20.18
31195145	20.18
31195445	20.18
31195745	20.18
31196045	20.18
31196345	20.18
31196645	20.18
31196945	20.18
31197245	20.18
31197545	20.18
31197845	20.18
31198145	20.18
31198445	20.18
31198745	20.18
31199045	20.18
31199345	20.18
31199645	20.18
31199945	20.18
31200248	20.18
31200548	20.18
31200848	20.18
31201148	20.18
31201448	20.18
31201748	20.18
31202048	20.18
31202348	20.18
31202648	20.18
